,claim,claim_veracity
362,THAT’S ALL SHE’S GOT? 10-Yr Old Audio Of Trump Talking About Women Released…NOTE TO CLINTON CAMPAIGN: We Don’t Care!,0
363,Trump says may tie infrastructure with healthcare or tax reform: NY Times,1
364,Ireland not ready to let Brexit talks move to stage 2: minister,1
365, New York’s Attorney General Could Literally Put Trump Out Of Business,0
366, Donald Trump’s Own Email Scandal Actually Broke The Law And He Should Be In JAIL,0
367,Myanmar faces mounting calls for release of Reuters journalists,1
368,U.S. senator launches probe into five top opioid drugmakers,1
369,GITMO PRISONER OBAMA RELEASED IN 2012 Identified As Al-Qaeda Leader In Yemen,0
370,Deputy head of nationalist Finns Party quits leadership post after harassment,1
371, Trump Fans Are Crying In Their Milk After Their Hero Breaks Yet Another Promise To Them ,0
372,BREAKING: OPM DIRECTOR RESIGNS AFTER HACK – IS THERE MORE TO THIS STORY?,0
373, BREAKING: Yet ANOTHER Trump Advisor Caught With Disturbing Russian Connections,0
374, Sarah Palin Hopes This Dead Boar Will Convince You To Vote For Trump ,0
375, Someone’s Finally Doing To Trump What Should’ve Been Done A Long Time Ago For Inciting Violence,0
376, High-Ranking Democrat DEMANDS Investigation Into Open Corruption At Trump Foundation,0
377, Founder Of Bush Institute Endorses Hillary Clinton – Even He’s With Her Now,0
378, Watch ‘Donald Trump’ Hilariously Push Cruz To Booze On The Tonight Show ,0
379,MIKE HUCKABEE SCORCHES THE PRESS: “Grow up!…Start acting like journalists” ,0
380,"BROOKLYN MOTHER OF THREE Doesn’t Work Because She’s “Proudly Raping The Government”…No, She’s Raping The Taxpayers!",0
381,U.S. agency to recommend scaling back some national monuments,1
382,OPRAH DROPS MIC When Asked How She Keeps On-Set Harassment Away…Wait! Wasn’t She Buddies With Weinstein?,0
383,Trump's Gulf policies impulsive and dangerous: Iranian minister,1
384,Canada's Trudeau decides not to poke U.S. 'grizzly bear' for now,1
385," Sorry, Republicans, Workers Just Got A Major Win In This State",0
386," Racist Attacker Accuses Sikh Family Of Terrorism, Holds Them At Knife Point",0
387,"Fincantieri, Naval Group may exchange stakes in future military alliance",1
388,Judiciary committee senators won't consider Obama Supreme Court nominee,1
389,Philippines' Duterte ditches peace process with Maoist rebels,1
390,POLL SHOWS WHICH Candidate Will Benefit Most From Rubio’s Exit,0
391, Nate Silver Forecasts An Easy Win For Hillary Clinton In New York,0
392,White House hopeful Trump nears end of vice presidential search,1
393,Arab states urge U.S. to abandon Jerusalem move: statement,1
394,Trump gains ground on Clinton: Reuters/Ipsos States of the Nation,1
395,Giuliani pulls out of consideration to serve in administration: Trump,1
396,Sanders endorsement of Clinton could come as early as next week: ABC News,1
397,Police questioned suspect in Marseille knife killings prior to attack,1
398, Even Trump’s Homeland Security Chief Thinks He’s Full Of Sh*t About The Border Wall,0
399,DANIEL HANNAN Tells “The Generation Of The Safe Spaces” To Get Over Themselves ,0
400,U.S. opens door to a change in blood donation policy for gay men,1
401, S.C. GOP Rep. Beat Wife To A Bloody Pulp In Front Their Kids After She Caught Him ‘Cheating’,0
402,Trump says to host India's Modi for U.S. visit later this year: White House,1
403,WOMAN CRIES After Seeing How Easily Our Votes Are Stolen By Electronic Voting Machines ,0
404,Pope says humanity will 'go down' if it does not address climate change,1
405,FBI ACTUALLY Did Bug Trump Towers While Obama Was President,0
406, dnc will keep dirty harvey’s money to fund future democrat campaigns,0
407,Trump to broaden exemptions to Obamacare birth control mandate: report,1
408, Donna Brazile DESTROYS Palin For Blaming Her Woman-Beating Son’s Arrest On Obama ,0
409,"Exclusive: While advising Trump in 2016, ex-CIA chief proposed plan to discredit Turkish cleric",1
410,Texas gives Houston $50 million for Hurricane Harvey costs,1
411,U.S. House speaker: FBI to comply with document request on Trump dossier,1
412, Bill O’Reilly SCREWS Fox News As SHOCKING Amount Of Advertisers Abandon Network ,0
413,Colombia's congress approves peace tribunals for ex FARC rebels,1
414, bill maher explains how republicans get away with their outrageous lies,0
415,Trump says he would consider alliance with Russia over Islamic State,1
416,Congressional Democrats back Harvey aid with three-month debt limit increase,1
417,Lebanon's Hariri holds talks with Egypt President Sisi in Cairo,1
418,China busts underground bank in Guangzhou: China Daily,1
419,Afghan president 'grateful' for Trump's commitment to fighting Taliban,1
420, Trump U. EXPLICITLY Taught Students To Exploit Our Most Vulnerable People In Worst Way Imaginable,0
421,KELLYANNE CONWAY On Trump’s Terrorism Policy: We need “more careful and extreme vetting” ,0
422,Argentina intensifies search for missing submarine with 44 crew,1
423," Sean Spicer Has INSANE MELTDOWN, Gets Hostile With Reporters In Off-Camera Briefing ",0
424,Violent street protests break out in Haiti over tax hikes,1
425, Dan Rather: Mueller’s Russia Investigation Has Trump ‘Seized With Fear’,0
426,Turkey wants former police investigator repatriated from U.S.: sources,1
427, This Man Has The PERFECT Response To House GOP’s Attempt To Destroy Internet Privacy,0
428,"U.S. Women's Open must leave Trump National, says Burk",1
429,Syrian activist and daughter murdered in Istanbul home: Turkish police,1
430, Anti-Gay Texas Attorney General Faces Disbarment,0
431,Nepal to elect new parliament after years of instability,1
432,Canada's Trudeau defends finance minister amid ethics questions,1
433,Trial of alleged ringleader of Benghazi attack begins in Washington,1
434, Jorge Ramos SLAMS Fox Hosts O’Reilly And Hannity For Coddling Trump ,0
435," conservatives don’t punch nazis, they give them credentials to attend cpac",0
436,White House will not say if Israel provided info Trump discussed with Lavrov,1
437,Colorado voters reject measure to create universal healthcare,1
438,PARENTS JAILED AND KIDS TAKEN AWAY FOR 90 MINUTE DELAY IN GETTING HOME TO 11-YEAR OLD,0
439,U.S. urges African nations to press North Korea over nuclear program,1
440,More than 30 rescued in Afghan raid on Taliban prison,1
441,Russia threatens retaliation over U.S. 'break-in' at consulate,1
442,VIDEO: Watch James O’Keefe Easily Obtain Eminem’s Election Ballot in Undercover Sting,0
443,New York City ad campaign supports transgender bathroom rights,1
444,"U.S. military, in Iraq, urges Iraqis, Kurds to avoid escalation",1
445,German citizen on trial in Turkey on political charges: media,1
446,Two Turkish soldiers killed in northern Iraq: military statement,1
447,“Peaceful” Muslims Scream: “THIS IS FOR ALLAH” After Driving Van 50 MPH Pedestrians…3 ARMED Terrorists On Run In Gun-Free London…Britain’s PM Calls It “Potential Act Of Terror”,0
448,'Expats go home': Amsterdam's visitor boom angers locals,1
449, Hillary Clinton DESTROYS Trump And Cruz During Inspiring Speech In Rejection Of Fear ,0
450,Anti-Assad nations say no to Syria reconstruction until political process on track,1
451," House Intelligence Committee: Trump Lied About Obama, Absolutely Zero Evidence Of Wiretapping ",0
452, Trump Celebrates Pride Month By Being Saying We’re ‘Under Siege’ From Gay People,0
453,Putin says Trump is listening to Russia's views on North Korea crisis,1
454,Syrian government to arrive in Geneva tomorrow for peace talks: SANA,1
455,"Illinois Senate Democrats pass budget plan, hurdles seen in House",1
456,ILLINOIS: ENTIRE TEAM OF 8-Yr Old Kids Perform Disgusting Act of Disrespect For Our Flag and Law Enforcement Under Guidance Of Coach,0
457, Former ‘Apprentice’ Contestants Unite AGAINST Trump – Issue BRUTAL Statements,0
458,"Non-secessionist solution to Catalan crisis possible, says ex-leader",1
459, Shameful: Republican Senate’s New Scheme Is Going To Hurt Soldiers’ Wallets Badly,0
460,U.S. House members ask EPA not to lower biofuels requirements,1
461,"Czech election websites hacked, vote unaffected -Statistics Office",1
462,Syrian Air Base Trump Spent $80 Million Attacking Yesterday Already Up And On Bombing Raids Again,0
463,Donald Trump's Hollywood Walk of Fame star vandalized on video,1
464,Young Girl Attacked on Social Media For Cleaning Graffiti From Trump’s Star,0
465,"Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate",1
466,Obama says U.S. government must improve cyber security,1
467,Bernie Sanders backs 'millionaires' tax' to fix New York subway,1
468,SMUG LIBERAL LAW PROFESSOR SHUT DOWN BY TUCKER CARLSON: “How did a law professor from NYC end up the spokesman for big employers who exploit low-wage labor?” ,0
469,Clinton's lead over Trump slips after Florida shooting: Reuters/Ipsos poll,1
470,MOOCH CAMPAIGNED ON Changing U.S. History…Was NEVER Proud Of America…Now America’s “Great”? Did Cop Killings And Race Wars Make It “Great”?,0
471,"The Secret Society That Ruined the World: Rhodes, Rothschild, Milner",0
472,Catalonia should remain part of Spain after vote: minister,1
473,SOUR GRAPES TED CRUZ Gets Booed Off Stage While Trump Appears To Cheers ,0
474,"Iran unveils a ballistic missile with range of 2,000 km: Tasnim news",1
475,Iraqi Shi'ite paramilitaries deploy to Syrian border,1
476,hillary makes first appearance since election… america! you dodged a bullet!,0
477,WHOA! NEW EMAILS SHOW COMEY FBI LIED About Meeting Between Bill Clinton and Loretta Lynch On Tarmac…Proves Media Colluded With Obama’s DOJ To Kill Story About Tarmac Meeting ,0
478, Kellyanne Conway Says Private D.C. Schools Want Her Kids As Much As We Want Trump – They Don’t,0
479,SECOND MAJOR MAKEUP MANUFACTURER Chooses Man With Razor Stubble To Be Face For Their Products,0
480,MEGYN KELLY SETS A CONFUSED LIBERAL STRAIGHT ON FREE SPEECH,0
481,New York Mayor de Blasio wins re-election in widely expected result,1
482, Glenn Beck’s Bullsh*t Defense Of Bigoted Bathroom Bills Is Pure Stupidity ,0
483,U.S. appeals court denies Hawaii bid to narrow Trump travel ban,1
484,"Back on the campaign trail already, Trump touts promises kept",1
485,IS ISIS IN DANGER OF BEING WIPED OUT BY A FLESH EATING VIRUS?,0
486, lindsey graham lays into devin nunes – time to let the grownups handle this,0
487, Twitter Beautifully Fact Checks Trump In Real Time After He Calls Russia Scandal ‘Fake News’,0
488,Hardline preacher finds refuge in Malaysia as politicized Islam grows,1
489,Over 840 people injured in Catalonia during referendum: Catalonia regional government,1
490, Harry Reid SLAMS McConnell’s Lack Of Leadership On ‘Meet The Press’,0
491,U.S. intelligence chief not ready to identify source of Democratic email hack,1
492,"New Turkish party could cost Erdogan support, dislodge main opposition: poll",1
493,Elton John denies he will play at Trump inauguration,1
494,CNN CALLS IT: A Democrat Will Represent Alabama In The Senate For The First Time In 25 Years,0
495, PRESIDENTIAL? Trump Used Influence To Vouch For Repeat Felon Because They Were Friends,0
496, Protests Erupt In Charlotte After Cops Kill Disabled Black Man Who Was Reading A Book In His Car,0
497,German government believes Trump would ravage U.S. economy: Spiegel,1
498,"Russia, Saudi Arabia close to sign S-400 missile deal: Ifax cites Putin aide",1
499,Hardliners protest French labor reform after Macron chides 'slackers',1
500,Senate parliamentarian rules against tax bill provisions: Sanders,1
501,BUSTED! FBI Hid Clinton-Lynch Tarmac Meeting Documents…Delay Turning Over,0
502,"Trump speaks with leaders of Afghanistan, Singapore",1
503,SCOUNDREL HILLARY SUPPORTER STARTS “TrumpLeaks” Campaign…Desperate Move!,0
504,"Unlocking iPhone would leave millions exposed, Apple to tell Congress",1
505,ERIC HOLDER DOUBLES DOWN with Second Threat Against Firing Mueller,0
506,GERMANY ELECTION BOMBSHELL: OPEN BORDERS Angela Merkel CLOBBERED At Polls…Party That Suggested Germany May Need To Start Shooting Migrants At Border WINS By Double Digits,0
507,At least six killed in Yemen suicide bombing claimed by Islamic State,1
508,U.S. Senator McCain says facing 'very vicious form of cancer',1
509,IS HILLARY CLINTON Using Michelle Obama’s Designers? What Is THAT?,0
510,"Iran hardliners, pragmatists show unity in response to Trump",1
511,HERE’S WHY AMERICA IS $19 Trillion Dollars In Debt…Two Cities Have Received $572.5 Million For “Mortgage Assistance”…,0
512,Syrian jihadist alliance decries rebel groups planning incursion: statement,1
513,Exclusive: Bangladesh PM says expects no help from Trump on refugees fleeing Myanmar,1
514, Michigan Gov. Rick Snyder Could Face Manslaughter Charges Over Flint Water Poisoning,0
515,Ukrainian police clash with Saakashvili supporters in Kiev,1
516, Professional Panderer Carly Fiorina Says Ted Cruz Will Say Anything To Get Elected ,0
517,"Billionaire Koch duo target education, crime with new group: USA Today",1
518," Mueller Just Told Trump To F*ck Off With His Threats, Expands Probe To Trump Family Finances",0
519,FOR BERNIE SANDERS FANS: Prisoners Eating Cats To Survive In Socialist Venezuela,0
520, woman totally freaks out at sight of confederate flag in store…real or fake outrage? ,0
521,Trump will 'do everything' to avoid nuclear war with North Korea: Mnuchin,1
522, Kellyanne Conway LOSES IT On Jake Tapper When He Calls Out Trump’s Bigoted Fans ,0
523,Fatal crash closes Swiss Gotthard road tunnel for hours,1
524,Russian hackers hit Pentagon email system in 2015: CBS,1
